ticket_id,account_id,subject,category,status,priority,created_at,resolved_at,csat_score
1610,12,Song full seem still keep Republican right financial.,technical,open,medium,2026-05-17 22:52:25,,
1611,238,Understand newspaper other must under star card.,technical,resolved,medium,2026-05-17 23:00:58,2026-05-20 09:00:58,3.0
1612,213,Traditional life college affect.,feature_request,resolved,low,2026-05-17 22:43:31,2026-05-21 14:43:31,5.0
1613,158,Bar matter people stay leg shake.,technical,in_progress,high,2026-05-17 22:45:38,,
1614,472,Against remain ready remember young sort determine it.,technical,resolved,low,2026-05-17 22:41:38,2026-05-20 22:41:38,5.0
1615,242,No radio meeting affect support.,onboarding,resolved,low,2026-05-17 22:52:13,2026-05-21 13:52:13,2.0
1616,198,Image tell race air third.,billing,resolved,high,2026-05-17 23:01:34,2026-05-18 15:01:34,2.0
1617,232,Dark tax check education thing try.,onboarding,resolved,high,2026-05-17 22:47:05,2026-05-18 08:47:05,3.0
1618,4,Major my of else.,billing,in_progress,medium,2026-05-17 22:41:54,,
1619,435,Talk memory within despite.,billing,resolved,low,2026-05-17 22:57:09,2026-05-21 03:57:09,5.0
1620,385,Seem fund why fill human couple rate.,onboarding,resolved,low,2026-05-17 22:57:41,2026-05-22 19:57:41,4.0
1621,381,Kid billion place cost begin.,onboarding,resolved,high,2026-05-17 22:58:52,2026-05-18 08:58:52,4.0
1622,495,Market throughout trip nor group west use.,onboarding,in_progress,high,2026-05-17 22:40:38,,
1623,374,Evidence next wear.,technical,resolved,high,2026-05-17 22:59:33,2026-05-18 02:59:33,5.0
1624,246,Yeah at feel room mother.,feature_request,open,medium,2026-05-17 22:54:20,,
1625,117,American fall black task dream agreement.,technical,resolved,medium,2026-05-17 22:52:16,2026-05-20 16:52:16,3.0
1626,226,Benefit guess yard executive worker prepare half save.,feature_request,resolved,critical,2026-05-17 22:40:44,2026-05-18 02:40:44,5.0
1627,355,Nothing say could poor box partner.,billing,resolved,low,2026-05-17 23:01:53,2026-05-22 04:01:53,4.0
1628,384,Rate growth left.,technical,resolved,medium,2026-05-17 22:58:43,2026-05-19 20:58:43,5.0
1629,133,Form court charge.,billing,in_progress,medium,2026-05-17 22:39:26,,
1630,259,Government mention adult official statement list unit.,feature_request,closed,low,2026-05-17 22:59:41,2026-05-20 03:59:41,4.0
1631,483,Share care movie herself sea.,onboarding,resolved,medium,2026-05-17 22:50:34,2026-05-19 06:50:34,5.0
1632,52,Community industry staff system.,feature_request,in_progress,medium,2026-05-17 22:56:23,,
1633,255,She last reason exist.,feature_request,resolved,medium,2026-05-17 22:48:14,2026-05-18 12:48:14,2.0
1634,292,Never return father this.,technical,in_progress,medium,2026-05-17 22:51:27,,
1635,49,Thousand break next sport writer.,feature_request,closed,low,2026-05-17 22:59:21,2026-05-23 19:59:21,4.0
1636,445,Line do seem matter.,billing,resolved,low,2026-05-17 22:49:30,2026-05-23 03:49:30,2.0
1637,479,With short fill kid.,onboarding,resolved,medium,2026-05-17 22:44:28,2026-05-19 18:44:28,4.0
1638,273,Decade new foot way others station.,feature_request,closed,medium,2026-05-17 22:52:44,2026-05-20 12:52:44,3.0
1639,380,Training three guess stuff through.,billing,open,high,2026-05-17 22:53:15,,
1640,157,Father difference size serve majority guess oil president.,onboarding,resolved,high,2026-05-17 22:53:04,2026-05-18 02:53:04,4.0
1641,68,Threat eight federal far.,onboarding,resolved,high,2026-05-17 22:52:12,2026-05-18 03:52:12,4.0
1642,375,American bit enjoy billion employee on scientist.,billing,in_progress,medium,2026-05-17 22:57:19,,
1643,216,Wind buy feeling watch animal detail consider.,billing,resolved,low,2026-05-17 23:01:02,2026-05-21 05:01:02,4.0
1644,209,Movie bad key race born share.,technical,resolved,low,2026-05-17 22:57:32,2026-05-20 21:57:32,4.0
1645,35,Couple six every true.,billing,in_progress,critical,2026-05-17 22:55:49,,
1646,29,Food position night people fund performance.,feature_request,in_progress,critical,2026-05-17 22:44:25,,
1647,352,Different notice Republican edge total.,onboarding,resolved,medium,2026-05-17 22:59:51,2026-05-19 19:59:51,4.0
1648,123,Scientist next rise task.,billing,resolved,low,2026-05-17 22:54:40,2026-05-19 19:54:40,3.0
1649,18,Customer front century type.,feature_request,resolved,medium,2026-05-17 23:00:51,2026-05-19 09:00:51,4.0
1650,159,Soldier traditional accept operation enter report.,technical,resolved,low,2026-05-17 23:03:05,2026-05-19 10:03:05,5.0
1651,301,Oil bad door.,technical,resolved,medium,2026-05-17 22:43:05,2026-05-20 01:43:05,4.0
1652,297,Degree ten thank.,feature_request,open,high,2026-05-17 22:50:36,,
1653,56,Economy fish article mean sense contain or.,technical,closed,low,2026-05-17 23:03:16,2026-05-20 21:03:16,5.0
1654,178,Compare vote best politics again game rate individual.,technical,resolved,low,2026-05-17 22:47:06,2026-05-19 17:47:06,3.0
1655,410,Skin writer present.,feature_request,closed,high,2026-05-17 22:43:54,2026-05-18 01:43:54,4.0
1656,430,Tend attorney pretty sell inside soon teach artist.,technical,closed,medium,2026-05-17 22:45:54,2026-05-18 07:45:54,5.0
1657,61,Vote that today few society.,billing,resolved,high,2026-05-17 22:51:32,2026-05-18 12:51:32,3.0
1658,141,Under every industry.,feature_request,open,medium,2026-05-17 22:59:08,,
1659,171,News maintain language yet growth tend.,feature_request,resolved,low,2026-05-17 22:52:26,2026-05-24 16:52:26,5.0
1660,475,Involve daughter usually story.,onboarding,resolved,medium,2026-05-17 22:51:22,2026-05-20 02:51:22,5.0
1661,339,Interview himself eat strong poor how.,feature_request,open,low,2026-05-17 22:49:34,,
1662,77,Add time career beautiful behind talk good.,billing,resolved,medium,2026-05-17 23:02:35,2026-05-18 19:02:35,4.0
1663,457,Oil sister method.,onboarding,closed,medium,2026-05-17 22:55:24,2026-05-20 13:55:24,3.0
1664,344,Weight option artist free cover night under.,onboarding,resolved,medium,2026-05-17 22:42:42,2026-05-18 23:42:42,3.0
1665,72,Because hold of key garden.,onboarding,resolved,medium,2026-05-17 22:42:01,2026-05-19 01:42:01,2.0
1666,208,Reality although buy run around.,billing,resolved,critical,2026-05-17 23:02:12,2026-05-18 05:02:12,5.0
1667,315,Your difficult fight summer point.,feature_request,resolved,medium,2026-05-17 22:43:14,2026-05-19 19:43:14,5.0
1668,430,Entire occur word mention position senior fill.,billing,resolved,medium,2026-05-17 22:49:00,2026-05-20 22:49:00,2.0
1669,215,Sell old field front attention.,onboarding,resolved,high,2026-05-17 23:01:46,2026-05-18 20:01:46,4.0
1670,375,Enjoy option attack task necessary play attention party.,onboarding,in_progress,medium,2026-05-17 22:57:42,,
1671,471,Hear answer choice reduce young discussion.,billing,open,high,2026-05-17 22:44:06,,
1672,277,Its dream space social.,onboarding,in_progress,medium,2026-05-17 22:54:36,,
1673,203,Wish history many give whether I.,technical,closed,medium,2026-05-17 22:46:15,2026-05-18 11:46:15,4.0
1674,280,Successful lose employee set rule.,technical,resolved,medium,2026-05-17 22:54:26,2026-05-19 04:54:26,1.0
1675,435,Tend second along call option black design figure.,technical,resolved,medium,2026-05-17 22:40:33,2026-05-20 12:40:33,4.0
1676,128,Body off explain within.,billing,resolved,medium,2026-05-17 23:02:41,2026-05-19 08:02:41,5.0
1677,374,College group quite production matter series task.,onboarding,resolved,critical,2026-05-17 23:01:58,2026-05-18 07:01:58,4.0
1678,306,Consider myself wind develop pick food candidate.,technical,resolved,medium,2026-05-17 22:51:14,2026-05-20 00:51:14,4.0
1679,243,Practice many television behavior process.,feature_request,resolved,high,2026-05-17 22:54:06,2026-05-18 03:54:06,5.0
1680,198,Want cause allow heavy.,technical,resolved,high,2026-05-17 23:01:17,2026-05-18 21:01:17,4.0
1681,392,Color the husband bill total pressure.,onboarding,open,low,2026-05-17 22:43:10,,
1682,238,Those more then north inside movement.,onboarding,resolved,critical,2026-05-17 22:42:25,2026-05-18 02:42:25,3.0
1683,116,Middle beat collection many where.,feature_request,resolved,medium,2026-05-17 22:46:46,2026-05-20 19:46:46,5.0
1684,288,Difference use return other address source amount base.,technical,closed,low,2026-05-17 22:51:17,2026-05-22 16:51:17,5.0
1685,250,Red well outside small oil.,onboarding,in_progress,low,2026-05-17 23:00:21,,
1686,98,Might standard interview present million want note.,onboarding,resolved,medium,2026-05-17 22:51:26,2026-05-18 23:51:26,3.0
1687,130,Amount occur manage capital free.,billing,resolved,medium,2026-05-17 22:41:03,2026-05-20 20:41:03,4.0
1688,123,Discussion age relate project explain plan know list.,technical,closed,high,2026-05-17 23:02:13,2026-05-18 16:02:13,3.0
1689,298,Night executive heart worry young thus.,billing,closed,high,2026-05-17 22:45:55,2026-05-18 07:45:55,3.0
1690,445,Recent response science occur only prove.,onboarding,in_progress,medium,2026-05-17 22:45:14,,
1691,356,Cover organization field contain debate.,feature_request,resolved,low,2026-05-17 22:46:40,2026-05-22 04:46:40,5.0
1692,190,Rate writer girl you.,billing,resolved,high,2026-05-17 22:51:07,2026-05-18 09:51:07,3.0
1693,461,Drop thing meeting onto government instead if.,onboarding,open,high,2026-05-17 22:41:55,,
1694,75,Development idea something media street exactly produce.,technical,resolved,medium,2026-05-17 22:43:27,2026-05-20 12:43:27,2.0
1695,19,East child choice executive.,feature_request,resolved,medium,2026-05-17 23:00:18,2026-05-20 06:00:18,2.0
1696,295,Today miss picture station kid include brother.,technical,resolved,medium,2026-05-17 22:39:59,2026-05-18 17:39:59,4.0
1697,272,Hit minute daughter.,onboarding,resolved,medium,2026-05-17 22:41:29,2026-05-18 21:41:29,3.0
1698,443,Mind front measure say instead floor if.,billing,resolved,critical,2026-05-17 22:55:29,2026-05-17 23:55:29,4.0
1699,111,Address less follow industry.,technical,resolved,low,2026-05-17 23:00:14,2026-05-24 05:00:14,4.0
1700,328,Physical mind assume investment get car.,feature_request,resolved,low,2026-05-17 22:54:55,2026-05-23 12:54:55,4.0
1701,344,Interest tell per relate contain stock field.,onboarding,resolved,low,2026-05-17 22:40:13,2026-05-21 21:40:13,2.0
1702,27,Hair crime owner night management.,feature_request,in_progress,high,2026-05-17 22:44:24,,
1703,205,Effect to face.,onboarding,resolved,medium,2026-05-17 22:46:01,2026-05-20 00:46:01,5.0
1704,300,Seek green fly son most focus.,technical,resolved,low,2026-05-17 22:41:25,2026-05-22 06:41:25,2.0
1705,156,Cut benefit state game argue figure.,technical,in_progress,critical,2026-05-17 23:01:30,,
1706,492,Mind with anything consumer career hope any organization.,feature_request,closed,medium,2026-05-17 23:03:13,2026-05-18 08:03:13,5.0
1707,240,Capital structure whatever main shoulder.,onboarding,resolved,low,2026-05-17 22:56:46,2026-05-20 14:56:46,1.0
1708,461,Majority important he.,onboarding,resolved,medium,2026-05-17 22:46:17,2026-05-18 17:46:17,2.0
1709,192,Sea from force could four executive everything.,billing,in_progress,high,2026-05-17 22:48:55,,
1710,198,Consider appear office certain or least.,billing,resolved,medium,2026-05-17 22:43:38,2026-05-19 18:43:38,4.0
1711,153,Thing adult camera color beat best hair.,onboarding,closed,high,2026-05-17 23:01:28,2026-05-18 10:01:28,3.0
1712,361,Participant answer age improve nothing country Democrat.,feature_request,closed,medium,2026-05-17 22:42:47,2026-05-20 20:42:47,4.0
1713,436,Firm expert help sound run.,feature_request,resolved,low,2026-05-17 22:59:19,2026-05-18 22:59:19,2.0
1714,357,Return recognize police from both.,technical,resolved,medium,2026-05-17 22:58:58,2026-05-20 01:58:58,3.0
1715,103,Describe computer wind training yourself live people.,technical,resolved,critical,2026-05-17 22:39:27,2026-05-17 23:39:27,5.0
1716,144,Around science speech least stop large better.,feature_request,resolved,high,2026-05-17 22:40:25,2026-05-18 22:40:25,2.0
1717,15,Sell blood marriage fly theory property work.,feature_request,closed,critical,2026-05-17 22:41:17,2026-05-18 05:41:17,4.0
1718,181,Expert policy develop structure wish hotel activity want.,technical,closed,high,2026-05-17 22:44:23,2026-05-18 03:44:23,3.0
1719,338,Game approach seven hair drop become tend.,billing,open,medium,2026-05-17 22:43:57,,
1720,49,Green account ground quality medical.,technical,in_progress,medium,2026-05-17 22:52:38,,
1721,16,Begin hard and senior give appear explain.,feature_request,closed,critical,2026-05-17 23:01:12,2026-05-18 07:01:12,4.0
1722,442,Police too direction TV.,billing,open,low,2026-05-17 22:50:03,,
1723,124,Happen east hundred threat.,technical,open,medium,2026-05-17 22:44:35,,
1724,163,Visit seem visit.,feature_request,open,medium,2026-05-17 22:58:50,,
1725,180,Read much do traditional.,feature_request,resolved,medium,2026-05-17 22:48:46,2026-05-18 18:48:46,4.0
1726,406,Shoulder expect item strong.,technical,closed,low,2026-05-17 22:56:04,2026-05-21 01:56:04,1.0
1727,347,Fish plan around every model stay sometimes.,billing,resolved,low,2026-05-17 22:51:55,2026-05-19 05:51:55,1.0
1728,437,Goal use line nice final entire.,feature_request,resolved,high,2026-05-17 22:52:12,2026-05-18 21:52:12,3.0
1729,275,Adult unit feel a analysis.,technical,closed,low,2026-05-17 22:43:05,2026-05-22 03:43:05,4.0
1730,457,Another water better wear.,feature_request,resolved,medium,2026-05-17 22:44:06,2026-05-19 12:44:06,3.0
1731,435,Structure officer matter.,onboarding,in_progress,high,2026-05-17 23:00:37,,
1732,154,West offer news summer reveal if special still.,technical,open,medium,2026-05-17 22:58:23,,
1733,458,Join still figure attack food.,technical,resolved,medium,2026-05-17 22:59:30,2026-05-19 11:59:30,4.0
1734,116,Result any eye huge that improve factor they.,feature_request,closed,critical,2026-05-17 22:42:03,2026-05-18 02:42:03,4.0
1735,450,He approach college begin.,feature_request,closed,critical,2026-05-17 22:46:37,2026-05-18 04:46:37,4.0
1736,269,Nor each real oil drop buy draw.,technical,open,high,2026-05-17 22:58:15,,
1737,386,Mother phone environmental record allow store.,onboarding,in_progress,medium,2026-05-17 22:52:45,,
1738,23,Movie film total.,feature_request,open,high,2026-05-17 22:48:14,,
1739,203,Would close point lose start.,technical,resolved,low,2026-05-17 23:02:32,2026-05-23 11:02:32,5.0
1740,87,When individual treat.,feature_request,resolved,medium,2026-05-17 22:56:09,2026-05-19 06:56:09,4.0
1741,261,Hope international option increase.,onboarding,closed,low,2026-05-17 22:48:25,2026-05-22 21:48:25,4.0
1742,81,Goal phone Democrat explain special newspaper.,technical,resolved,low,2026-05-17 22:59:39,2026-05-24 00:59:39,4.0
1743,26,All such Democrat window college.,billing,resolved,medium,2026-05-17 22:50:12,2026-05-20 03:50:12,3.0
1744,174,Use concern key so.,billing,resolved,medium,2026-05-17 22:47:09,2026-05-18 11:47:09,5.0
1745,61,Million product continue fly eye.,onboarding,closed,low,2026-05-17 22:48:22,2026-05-24 17:48:22,4.0
1746,143,Right movement general expert physical approach.,feature_request,closed,critical,2026-05-17 22:40:04,2026-05-18 04:40:04,2.0
1747,210,By thus dinner answer keep.,billing,resolved,critical,2026-05-17 22:40:08,2026-05-17 23:40:08,4.0
1748,69,Act throughout test tough.,feature_request,open,high,2026-05-17 22:52:25,,
1749,258,Fill or rock if program half begin.,onboarding,closed,low,2026-05-17 22:43:09,2026-05-20 02:43:09,5.0
1750,375,Simply usually research street.,feature_request,closed,low,2026-05-17 23:01:16,2026-05-21 12:01:16,3.0
1751,182,Cold yet create such consider area.,billing,resolved,medium,2026-05-17 22:55:19,2026-05-18 21:55:19,5.0
1752,392,Indicate recognize food test near interview pull.,feature_request,resolved,critical,2026-05-17 22:53:11,2026-05-18 04:53:11,4.0
1753,399,Society choose reduce raise.,feature_request,resolved,medium,2026-05-17 23:02:51,2026-05-20 15:02:51,4.0
1754,379,Capital firm everything stay relationship.,onboarding,resolved,low,2026-05-17 23:01:04,2026-05-19 01:01:04,5.0
1755,82,Magazine attention on kind meet ten.,technical,open,low,2026-05-17 22:54:50,,
1756,28,Catch network as small history cold.,feature_request,in_progress,medium,2026-05-17 22:57:19,,
1757,239,Season treatment magazine style despite option.,feature_request,resolved,medium,2026-05-17 22:40:42,2026-05-18 10:40:42,3.0
1758,356,Crime probably general anyone store light pretty third.,feature_request,resolved,high,2026-05-17 23:01:13,2026-05-18 06:01:13,1.0
